,sigma,x,y,z,t
20351,15,-8.730126398374155,-5.965018287841218,31.732339671126738,3.5100000000000002
20352,15,-8.318604825502833,-5.603510112892895,31.383408964218702,3.52
20353,15,-7.917473964070693,-5.2899007965422955,30.99342082011212,3.5300000000000002
20354,15,-7.5319001876213765,-5.0231957250169845,30.570441483864077,3.54
20355,15,-7.166120933868743,-4.801461993027428,30.12177975566716,3.5500000000000003
20356,15,-6.823465851708053,-4.622137085253067,29.65393134154274,3.56
20357,15,-6.506415234535403,-4.482297357116913,29.17258336894024,3.5700000000000003
20358,15,-6.216684345325663,-4.378879132563521,28.68266049544413,3.58
20359,15,-5.955323420594863,-4.308851270663365,28.188396850523816,3.59
20360,15,-5.722824334631872,-4.269342184536291,27.693420739648626,3.6
20361,15,-5.519227255396806,-4.25772693131357,27.20084331095468,3.61
20362,15,-5.34422211095506,-4.271680892052617,26.713344914127628,3.62
20363,15,-5.197241410305905,-4.309206836559615,26.233255505459695,3.63
20364,15,-5.077542381071209,-4.3686416437975515,25.762627369374282,3.64
20365,15,-4.9842774828791025,-4.448648107319848,25.303299703503374,3.65
20366,15,-4.916553166621555,-4.548196244256171,24.856955422100658,3.66
20367,15,-4.8734773012813575,-4.6665376528513365,24.425170997166635,3.67
20368,15,-4.854196105871102,-4.803175508796793,24.00946038163236,3.68
20369,15,-4.857921538515881,-4.957831744138297,23.611314018240442,3.69
20370,15,-4.883950153987431,-5.130412724459317,23.232233939660205,3.7
20371,15,-4.931674503615184,-5.320973758425256,22.87376573171545,3.71
20372,15,-5.0005879017488715,-5.529682448858089,22.537527971307362,3.72
20373,15,-5.090283327109508,-5.7567805046057146,22.225239493179277,3.73
20374,15,-5.200447024091395,-6.002543371244918,21.938744626019787,3.74
20375,15,-5.330847128044453,-6.267236677603432,21.68003614390595,3.75
20376,15,-5.481317549528115,-6.551068528440565,21.451275478549903,3.7600000000000002
20377,15,-5.651737075514395,-6.854136420114159,21.254809246710483,3.77
20378,15,-5.842003541065681,-7.176367647040791,21.093180747190733,3.7800000000000002
20379,15,-6.052002768594011,-7.517452156654066,20.96913455872033,3.79
20380,15,-6.281571890908894,-7.87676707532237,20.885611787746942,3.8000000000000003
20381,15,-6.530456656182759,-8.253292588023886,20.845732883025487,3.81
20382,15,-6.798262358511017,-8.645519555641553,20.852764278012195,3.8200000000000003
20383,15,-7.084398235135035,-9.051350375038808,20.910064466599636,3.83
20384,15,-7.388015463978249,-9.467995765409556,21.02100485856382,3.84
20385,15,-7.70793940890151,-9.891872404955738,21.188860197994664,3.85
20386,15,-8.042597502200156,-10.318508244957107,21.416664008204016,3.86
20387,15,-8.389945095104705,-10.742465259390332,21.70702545186561,3.87
20388,15,-8.747392851220457,-11.157292118271204,22.061906144002457,3.88
20389,15,-9.111740675925878,-11.555521961984972,22.482358869252955,3.89
20390,15,-9.479124795717693,-11.928732657837939,22.968235263891792,3.9
20391,15,-9.84498626321049,-12.267687293646928,23.517876196633445,3.91
20392,15,-10.20406981539147,-12.562570311819796,24.127805889082946,3.92
20393,15,-10.550463558884468,-12.803330806899407,24.79246009898672,3.93
20394,15,-10.87768865289448,-12.980134011241304,25.503984991908226,3.94
20395,15,-11.178846499436322,-13.08390915078376,26.252148862372135,3.95
20396,15,-11.446827025474391,-13.106964664494416,27.02440771399435,3.96
20397,15,-11.67457570008319,-13.04362362078628,27.80615785335145,3.97
20398,15,-11.855409711155623,-12.890816402818368,28.58119248559028,3.98
20399,15,-11.983364999799496,-12.64855603025981,29.33235494316291,3.99
20400,15,-12.053548608016406,-12.320225629826737,30.042351396515887,4.0
20401,15,-12.062464960654333,-11.912617875871181,30.694657168803783,4.01
20402,15,-12.008282266654746,-11.435696010181363,31.27442685264985,4.0200000000000005
20403,15,-11.891008932945555,-10.902082154859752,31.76930978177446,4.03
20404,15,-11.712557029898498,-10.326318522000319,32.17007809933309,4.04
20405,15,-11.476682480555752,-9.723980832778338,32.47099998873451,4.05
20406,15,-11.188805429500537,-9.11074418198525,32.66992570343649,4.0600000000000005
20407,15,-10.855728289808738,-8.501503496410244,32.76809594550267,4.07
20408,15,-10.485279864673268,-7.90963657070939,32.76971830300845,4.08
20409,15,-10.085920274035232,-7.346468811692104,32.68138310959373,4.09
20410,15,-9.666342506705641,-6.820965401520425,32.511400357591455,4.1
20411,15,-9.235102559694202,-6.339643657304223,32.269135033959905,4.11
20412,15,-8.800302784053802,-5.906673578501502,31.964402879338845,4.12
20413,15,-8.36934402498663,-5.524119155314244,31.606967819807025,4.13
20414,15,-7.948752824727522,-5.192268678771823,31.206160311564396,4.14
20415,15,-7.54408211764952,-4.91000558592055,30.770617679715123,4.15
20416,15,-7.15987786728565,-4.675180079334119,30.308134289158563,4.16
20417,15,-6.799700422154086,-4.484953076640537,29.825601878078782,4.17
20418,15,-6.4661876644473315,-4.3360946301744026,29.32901763078694,4.18
20419,15,-6.161147203583929,-4.22522873874366,28.823538731427362,4.19
20420,15,-5.885665828306925,-4.149023315386253,28.31356482072265,4.2
20421,15,-5.640226569080638,-4.104329020130851,27.802834263669865,4.21
20422,15,-5.424825382077835,-4.088273498665231,27.29452343919086,4.22
20423,15,-5.239082067175526,-4.098318639680178,26.791342660198932,4.23
20424,15,-5.082341525237698,-4.132288550189331,26.29562464563963,4.24
20425,15,-4.953763138939626,-4.188375445445286,25.809403735506397,4.25
20426,15,-4.85239731995042,-4.265129575487211,25.334485560855967,4.26
20427,15,-4.777249161914036,-4.361438189811498,24.872507731148595,4.2700000000000005
20428,15,-4.727329747470624,-4.476497406172278,24.42499258725516,4.28
20429,15,-4.701696064317616,-4.609779912580535,23.993393302060376,4.29
20430,15,-4.699480697026754,-4.761000383853757,23.579134591694032,4.3
20431,15,-4.719912451860566,-4.930079728094404,23.183649167328273,4.3100000000000005
20432,15,-4.762329091016788,-5.117108844693159,22.808410964412346,4.32
20433,15,-4.826183225773424,-5.322311816941151,22.45496588013952,4.33
20434,15,-4.911042182299742,-5.546008157973867,22.12496055759377,4.34
20435,15,-5.01658252193465,-5.78857338133275,21.82016946764803,4.3500000000000005
20436,15,-5.142579687260996,-6.050396971664691,21.54252032489759,4.36
20437,15,-5.288892921565275,-6.331836439249765,21.294117376410124,4.37
20438,15,-5.455445572841845,-6.633166293665319,21.077261939708187,4.38
20439,15,-5.642200580675915,-6.954520497090747,20.894468997692893,4.39
20440,15,-5.849130815033854,-7.295827076314772,20.748478161971523,4.4
20441,15,-6.076183810779714,-7.656733738374984,20.642256735675737,4.41
20442,15,-6.323240350966858,-8.036523665144326,20.578991914338523,4.42
20443,15,-6.590066377660285,-8.434021278750242,20.562068387489866,4.43
20444,15,-6.876257793996858,-8.847488604563967,20.595026948495235,4.44
20445,15,-7.181177949956734,-9.274514183123971,20.681498902202627,4.45
20446,15,-7.503888038351102,-9.711898234360678,20.82511062034676,4.46
20447,15,-7.843071254527274,-10.155540023560468,21.029352466192492,4.47
20448,15,-8.1969524879466,-10.600336259451932,21.297406830997033,4.48
20449,15,-8.563216669970803,-11.04010293754299,21.63193182951618,4.49
20450,15,-8.938929931188655,-11.467534659901313,22.03479943781641,4.5
20451,15,-9.320470036836253,-11.874221490647276,22.506792043696866,4.51
20452,15,-9.703474056070831,-12.250742554456767,23.047267611113835,4.5200000000000005
20453,15,-10.08281316827625,-12.586856963029852,23.653811587926473,4.53
20454,15,-10.452605457150604,-12.87180905886526,24.321903853323573,4.54
20455,15,-10.806278288924801,-13.094757150186958,25.044638050333322,4.55
20456,15,-11.136690462098253,-13.245322603737586,25.812538813495856,4.5600000000000005
20457,15,-11.436321170925085,-13.314237728637522,26.613525944729517,4.57
20458,15,-11.697527629367622,-13.294051808522735,27.43307005265385,4.58
20459,15,-11.912865706907207,-13.179831181448874,28.254572368628224,4.59
20460,15,-12.075458269352904,-12.969774922432466,29.059976366766882,4.6000000000000005
20461,15,-12.1793867393919,-12.66565889519646,29.830588868908393,4.61
20462,15,-12.22007300208998,-12.273030449528086,30.54805060637026,4.62
20463,15,-12.194613871345581,-11.801098812034468,31.195366080436955,4.63
20464,15,-12.102030894463809,-11.262306358722277,31.75788076406923,4.64
20465,15,-11.943404325059767,-10.671609614164025,32.22409344783045,4.65
20466,15,-11.721871850928503,-10.045546790204774,32.586208358896506,4.66
20467,15,-11.442488710953748,-9.401198239168497,32.84037073969115,4.67
20468,15,-11.111961977590196,-8.755160369170989,32.98657538350377,4.68
20469,15,-10.738286723044784,-8.122644257229657,33.02828493604071,4.69
20470,15,-10.330321387643977,-7.516782242434146,32.97183093828744,4.7
20471,15,-9.897343492020777,-6.948187813422057,32.82568976667162,4.71
20472,15,-9.448624525547448,-6.424773611565685,32.599727155402064,4.72
20473,15,-8.993055589300528,-5.951799398408639,32.30449063787458,4.73
20474,15,-8.538845374886334,-5.532099631044308,31.95060624065478,4.74
20475,15,-8.093301130988445,-5.166430816132115,31.54830954281041,4.75
20476,15,-7.662693589114635,-4.853880476319285,31.107118184537033,4.76
20477,15,-7.252199034379818,-4.59228829963033,30.63563509658806,4.7700000000000005
20478,15,-6.865906696044756,-4.378642800011282,30.141461121123005,4.78
20479,15,-6.506877141274286,-4.209429843687398,29.63119126855732,4.79
20480,15,-6.177236872243376,-4.0809212285502765,29.11046896890245,4.8
20481,15,-5.878295446109546,-3.9894004177324685,28.584075963894485,4.8100000000000005
20482,15,-5.6106734300758045,-3.931328909197091,28.056040095013984,4.82
20483,15,-5.37443186553137,-3.9034601652870613,27.529747988500766,4.83
20484,15,-5.169196341753067,-3.902910038338503,27.00805417360213,4.84
20485,15,-4.994271051253698,-3.92719269832676,26.493381620349226,4.8500000000000005
20486,15,-4.848739991513896,-3.974230467720173,25.987811394460763,4.86
20487,15,-4.731554038202693,-4.042344873662199,25.49316091328662,4.87
20488,15,-4.6416036569817765,-4.130234924145381,25.011051476911227,4.88
20489,15,-4.577777846873108,-4.2369472851107,24.542966316220156,4.89
20490,15,-4.539010345103601,-4.3618418208895715,24.090300676237437,4.9
20491,15,-4.524314410733804,-4.5045549126468645,23.654405524941495,4.91
20492,15,-4.532807604319304,-4.664962047299574,23.236626293852154,4.92
20493,15,-4.563727895068699,-4.843140462148009,22.838337919127184,4.93
20494,15,-4.616442333376623,-5.039332016653343,22.460977177964796,4.94
20495,15,-4.690449358273178,-5.253905993976147,22.10607309940997,4.95
20496,15,-4.78537554500318,-5.487321162892174,21.7752759513763,4.96
20497,15,-4.900967417263958,-5.740086115380787,21.47038503526019,4.97
20498,15,-5.037078681135547,-6.012716664252198,21.19337521606852,4.98
20499,15,-5.193653009944412,-6.305688887832675,20.946421776511468,4.99
20500,15,-5.370702280080711,-6.619386299674539,20.73192277693791,5.0
20501,15,-5.568279971203338,-6.954039534783245,20.552517627980333,5.01
20502,15,-5.786449237767764,-7.309657013183404,20.411100004629184,5.0200000000000005
20503,15,-6.0252450444973205,-7.685945185503846,20.310822558301407,5.03
20504,15,-6.284629656422907,-8.082217339244643,20.255090104714334,5.04
20505,15,-6.564440785032626,-8.497290586084123,20.247537092877174,5.05
20506,15,-6.864331792054803,-8.929371614843477,20.2919842642813,5.0600000000000005
20507,15,-7.183703614556986,-9.375933250660589,20.392368533410867,5.07
20508,15,-7.521628551524901,-9.833585878660857,20.552639540255683,5.08
20509,15,-7.876766776490591,-10.297950428793115,20.776616057995067,5.09
20510,15,-8.247277467250498,-10.763542833674606,21.067796056821365,5.1000000000000005
20511,15,-8.630727834927383,-11.223683700047006,21.429115837060756,5.11
20512,15,-9.024005081638215,-11.670450946248781,21.862656951697037,5.12
20513,15,-9.423238350011987,-12.094696778427634,22.369304944679925,5.13
20514,15,-9.823739942933605,-12.486152848805432,22.948371562033486,5.14
20515,15,-10.21997706312192,-12.833647177046759,23.597201776048013,5.15
20516,15,-10.60558692310209,-13.125452776765387,24.31079841648614,5.16
20517,15,-10.973448436100878,-13.349778622171746,25.081508742014254,5.17
20518,15,-11.315822302410963,-13.495398240964231,25.89882645828961,5.18
20519,15,-11.62456756270331,-13.552389938237186,26.749366531876674,5.19
20520,15,-11.891436204025961,-13.512937951758763,27.6170645130547,5.2
20521,15,-12.108438068838902,-13.372117533091842,28.48363639773704,5.21
20522,15,-12.268257808083172,-13.128570960707016,29.329303753267023,5.22
20523,15,-12.364693944853888,-12.78497193686497,30.133752789427906,5.23
20524,15,-12.393080789083308,-12.348189438037217,30.877250899067043,5.24
20525,15,-12.350649508510477,-11.829094560382913,31.54180948868022,5.25
20526,15,-12.23678542535852,-11.242001007006099,32.112259250815406,5.26
20527,15,-12.053148066421533,-10.603786566839675,32.57710884852537,5.2700000000000005
20528,15,-11.803634892063403,-9.932794211700923,32.92908349896472,5.28
20529,15,-11.494189056539112,-9.247644267212824,33.16528998963035,5.29
20530,15,-11.13247071443492,-8.566099456716431,33.287010944520674,5.3
20531,15,-10.727427222678646,-7.904105390492987,33.29918512142577,5.3100000000000005
20532,15,-10.288807595396388,-7.275092644705264,33.20966891672542,5.32
20533,15,-9.826668521584724,-6.6895779138544444,33.02839019194267,5.33
20534,15,-9.350914748834786,-6.155055833744145,32.76650083493999,5.34
20535,15,-8.87090663893665,-5.67613759253088,32.43561247841244,5.3500000000000005
20536,15,-8.395155540185344,-5.2548709305432535,32.047170521714065,5.36
20537,15,-7.931114840663401,-4.891171042598453,31.611990260179727,5.37
20538,15,-7.48506410048552,-4.58329686464873,31.139953922216,5.38
20539,15,-7.062075723072069,-4.328321108766745,30.639849412485,5.39
20540,15,-6.666049032079065,-4.122557624352561,30.119322316735534,5.4
20541,15,-6.299794717248382,-3.9619251764169876,29.58491001254555,5.41
20542,15,-5.965153195833858,-3.842239248217263,29.04212935718079,5.42
20543,15,-5.663131831544312,-3.759432548829188,28.49559356245907,5.43
20544,15,-5.394049159327509,-3.709710947016531,27.949140748162613,5.44
20545,15,-5.157676679457265,-3.689654400256437,27.405961532602383,5.45
20546,15,-4.95337164361877,-3.696273649752776,26.86871806710808,5.46
20547,15,-4.780196725541278,-3.7270328990517636,26.339650699326345,5.47
20548,15,-4.637024288485015,-3.7798478812624063,25.8206708547626,5.48
20549,15,-4.522624638128601,-3.853066640309013,25.313440686366203,5.49
20550,15,-4.435738365848919,-3.9454395513773823,24.819440664434833,5.5
20551,15,-4.375134003022878,-4.056083013899679,24.340026982168595,5.51
20552,15,-4.339652317741599,-4.184440144991272,23.876480719446445,5.5200000000000005
20553,15,-4.3282389097276655,-4.330240709817321,23.430050553845103,5.53
20554,15,-4.33996669893686,-4.493461563754338,23.001990656331646,5.54
20555,15,-4.374049848734751,-4.674288177038285,22.593595140667762,5.55
20556,15,-4.429850466930271,-4.873077214150691,22.206230176927928,5.5600000000000005
20557,15,-4.506879213836737,-5.090319687631886,21.84136460503911,5.57
20558,15,-4.604790681045496,-5.326603836370362,21.50059962224703,5.58
20559,15,-4.723374157676864,-5.582576582003565,21.185697835323058,5.59
20560,15,-4.86254013069082,-5.858902182009614,20.8986116828577,5.6000000000000005
20561,15,-5.022302628433784,-6.156216507033256,20.641510902945143,5.61
20562,15,-5.202757207461385,-6.475075160874771,20.41680826058408,5.62
20563,15,-5.404054251681716,-6.815893659661214,20.22718235679289,5.63
20564,15,-5.62636697236101,-7.178877790188699,20.07559566327544,5.64
20565,15,-5.869853367779892,-7.56394241918807,19.965305279432673,5.65
20566,15,-6.134611251148047,-7.970617277293322,19.899862990316418,5.66
20567,15,-6.42062543161318,-8.397938813675268,19.883100257297237,5.67
20568,15,-6.7277061839659416,-8.844328116176104,19.919092699657238,5.68
20569,15,-7.055418370758304,-9.307456381993036,20.012097475038555,5.69
20570,15,-7.403001003853144,-9.784101334441496,20.166456197513014,5.7
20571,15,-7.769277704346937,-10.270000788613439,20.38645529057187,5.71
20572,15,-8.152559529960367,-10.75971302921171,20.67613582646116,5.72
20573,15,-8.550543502099703,-11.246499086516252,21.039046245201703,5.73
20574,15,-8.960210994223655,-11.722243323071774,21.47793446797466,5.74
20575,15,-9.377733836550595,-12.177439282620881,21.994380628348008,5.75
20576,15,-9.798397496315749,-12.60126520128331,22.588380437528745,5.76
20577,15,-10.216553784349053,-12.981779755001726,23.257899011370665,5.7700000000000005
20578,15,-10.625617429891525,-13.306263269031128,23.998429318842273,5.78
20579,15,-11.01812234090009,-13.56172218774254,24.802602393273986,5.79
20580,15,-11.385852037290467,-13.735558495835436,25.659910178375963,5.8
20581,15,-11.720055957470194,-13.816382421114037,26.556608304122395,5.8100000000000005
20582,15,-12.01175577683217,-13.79491582268644,27.475864360976352,5.82
20583,15,-12.252137283889756,-13.664907445841195,28.39820046144381,5.83
20584,15,-12.433009069952194,-13.423947980084572,29.302248695330878,5.84
20585,15,-12.547296769165781,-13.074066990139986,30.165792812921236,5.8500000000000005
20586,15,-12.589529239451846,-12.621999479346712,30.967017135451847,5.86
20587,15,-12.556265454809214,-12.07904360428279,31.685838043919134,5.87
20588,15,-12.44641137152875,-11.460488058875017,32.30516163446388,5.88
20589,15,-12.26138434418184,-10.784652253043722,32.81191060889153,5.89
20590,15,-12.005099534404007,-10.07164989902057,33.197690406932324,5.9
20591,15,-11.683775344053016,-9.34202913473336,33.45902220465757,5.91
20592,15,-11.305577732355204,-8.615457976738389,33.597138569082944,5.92
20593,15,-10.880143517372796,-7.909605645365805,33.61740491012619,5.93
20594,15,-10.418034836773277,-7.2393255083424926,33.52847765807063,5.94
20595,15,-9.930180561870207,-6.616187911997205,33.341332153852704,5.95
20596,15,-9.427355175601656,-6.048354086892293,33.06828783723824,5.96
20597,15,-8.919734128873715,-5.540739078213809,32.72213238450566,5.97
20598,15,-8.416549834517408,-5.095385471207435,32.31540975673645,5.98
20599,15,-7.92585760650826,-4.711963340547322,31.85989986592975,5.99
20600,15,-7.4544081852420625,-4.388319204688606,31.366286718316907,6.0
20601,15,-7.007614194650912,-4.121013189484177,30.843990613312243,6.01
20602,15,-6.589592690557733,-3.9058027955392323,30.301129590123832,6.0200000000000005
20603,15,-6.20326383788504,-3.7380502763437677,29.74457260523072,6.03
20604,15,-5.8504866166738525,-3.6130451840933167,29.18005048659262,6.04
20605,15,-5.532214550855617,-3.526244266171624,28.612296907166808,6.05
20606,15,-5.248657765527725,-3.4734376753415246,28.045198888332525,6.0600000000000005
20607,15,-4.999441073529688,-3.450853397565054,27.481943161977266,6.07
20608,15,-4.783750940945123,-3.4552126215861128,26.925150409161407,6.08
20609,15,-4.600466922632002,-3.483748203167016,26.376993526775166,6.09
20610,15,-4.448275383033831,-3.5341968209143997,25.839299112537844,6.1000000000000005
20611,15,-4.325764922304514,-3.604773454600273,25.313632955486437,6.11
20612,15,-4.231504110560495,-3.6941351275880514,24.801371606767052,6.12
20613,15,-4.164102904331554,-3.801338921517775,24.303762218392492,6.13
20614,15,-4.122259470838624,-3.9257979104743965,23.821973073654632,6.140000000000001
20615,15,-4.104794337870019,-4.06723734541801,23.35713695959243,6.15
20616,15,-4.110673811340327,-4.225652453676892,22.91038930636113,6.16
20617,15,-4.139024379806017,-4.401268424653789,22.482902700680707,6.17
20618,15,-4.189139715219009,-4.594502530988126,22.075919070588583,6.18
20619,15,-4.260481535753264,-4.805927875958264,21.69078056037375,6.19
20620,15,-4.352675366575523,-5.036237852573122,21.32895983522628,6.2
20621,15,-4.4655019206935185,-5.286210133458624,20.992090295842182,6.21
20622,15,-4.598884544245288,-5.556668723784404,20.68199640725694,6.22
20623,15,-4.752872888187497,-5.848442403089862,20.40072404150071,6.23
20624,15,-4.927622697364413,-6.162317688029135,20.150570383409153,6.24
20625,15,-5.123371353044962,-6.498984292903434,19.934112502932134,6.25
20626,15,-5.3404085599664555,-6.85897094587629,19.754233148004683,6.26
20627,15,-5.57904135800806,-7.242569357205755,19.61414162408107,6.2700000000000005
20628,15,-5.839552444460436,-7.649744309065971,19.517386789084398,6.28
20629,15,-6.1221506799242364,-8.080028101481314,19.46785815773918,6.29
20630,15,-6.426912598719495,-8.532398230704315,19.469769920758505,6.3
20631,15,-6.753713844968035,-9.005138250088732,19.5276215411756,6.3100000000000005
20632,15,-7.102149560029116,-9.495683376083191,19.646126389930952,6.32
20633,15,-7.47144364066823,-10.00045516326992,19.83010063429174,6.33
20634,15,-7.860347152121502,-10.514692468128796,20.084301472245166,6.34
20635,15,-8.267027807432354,-11.03229071740523,20.413205597813803,6.3500000000000005
20636,15,-8.688953995810438,-11.545666666975732,20.820719810758586,6.36
20637,15,-9.122779338612595,-12.04567181429337,21.30981953963538,6.37
20638,15,-9.564236417322244,-12.521583435728894,21.882117644088996,6.38
20639,15,-10.008051584492476,-12.961206728887017,22.537376042210802,6.390000000000001
20640,15,-10.447895895716664,-13.351122861139626,23.27298642667984,6.4
20641,15,-10.876389728553434,-13.67711369040271,24.083462986522328,6.41
20642,15,-11.285179781852985,-13.9247822763596,24.96000749532632,6.42
20643,15,-11.665105833929399,-14.080366417416116,25.890222643054276,6.43
20644,15,-12.006469343629385,-14.131712360840103,26.858055519077414,6.44
20645,15,-12.299408165392286,-14.069339033928006,27.84404814210974,6.45
20646,15,-12.534367023249406,-13.887483216475655,28.825947095297593,6.46
20647,15,-12.702638922035774,-13.584988806461181,29.77968274224507,6.47
20648,15,-12.796934918468553,-13.165894175489692,30.680665638757734,6.48
20649,15,-12.811927011557657,-12.639590656732024,31.50528805942331,6.49
20650,15,-12.744702004539077,-12.020478264611258,32.23246107451862,6.5
20651,15,-12.595067854578993,-11.327117063869201,32.84499512096763,6.51
20652,15,-12.36566773835503,-10.580961590529219,33.33063820090451,6.5200000000000005
20653,15,-12.061881345743886,-9.80483529639828,33.68264037415056,6.53
20654,15,-11.691520632347805,-9.021345053008774,33.89978937297543,6.54
20655,15,-11.264355068750856,-8.251436201087419,33.9859509374279,6.55
20656,15,-10.791521672265171,-7.513249110609009,33.94922114140294,6.5600000000000005
20657,15,-10.284885657453522,-6.821373028485285,33.80084391090403,6.57
20658,15,-9.756416282468368,-6.186519262201088,33.55405633950237,6.58
20659,15,-9.217631921009891,-5.6155727003628675,33.223003118209014,6.59
20660,15,-8.679151670694589,-5.1119370633059775,32.82181999197247,6.6000000000000005
20661,15,-8.150372444818098,-4.676071895628972,32.36393880287415,6.61
20662,15,-7.6392734822788935,-4.306121610486106,31.861623620020165,6.62
20663,15,-7.152337201306038,-3.998554195052011,31.325716177579057,6.63
20664,15,-6.694567086452568,-3.7487504803276512,30.765551005996773,6.640000000000001
20665,15,-6.2695793998883635,-3.5515088032598547,30.18899415619625,6.65
20666,15,-5.879745346610396,-3.401449829186704,29.602561854952768,6.66
20667,15,-5.52636263866217,-3.2933212613138627,29.011582565898628,6.67
20668,15,-5.209838942866741,-3.2222114557249943,28.420374897419464,6.68
20669,15,-4.929873878705891,-3.1836859593977387,27.832422740479995,6.69
20670,15,-4.685630036205629,-3.1738625082836696,27.250536251006142,6.7
20671,15,-4.475887246602799,-3.1894395682473067,26.676993536309265,6.71
20672,15,-4.299176745593471,-3.2276915895979115,26.113661169883144,6.72
20673,15,-4.15389431145178,-3.286442037743153,25.562094680895353,6.73
20674,15,-4.038392823306257,-3.3640228260642897,25.02362128507128,6.74
20675,15,-3.951055708980623,-3.459226649814622,24.499407765959226,6.75
20676,15,-3.8903533008649154,-3.5712568492717116,23.990516468126096,6.76
20677,15,-3.8548843778577058,-3.699677841941377,23.497952158477883,6.7700000000000005
20678,15,-3.8434051624356114,-3.844368105197555,23.022702188740844,6.78
20679,15,-3.8548479899746964,-4.00547646018946,22.56577197838076,6.79
20680,15,-3.888331520587227,-4.183381979633281,22.128217496376468,6.8
20681,15,-3.9431641970898665,-4.378657079887022,21.711176063661213,6.8100000000000005
20682,15,-4.018842249414566,-4.592033048889102,21.315896518984896,6.82
20683,15,-4.115043297408977,-4.824366884716523,20.943769518463437,6.83
20684,15,-4.231616242318478,-5.076608076927508,20.596358508286514,6.84
20685,15,-4.368567815447951,-5.349763680353282,20.275431626605858,6.8500000000000005
20686,15,-4.526045924914759,-5.644859864887026,19.982994556965355,6.86
20687,15,-4.704319582825702,-5.962897877565879,19.721323995825102,6.87
20688,15,-4.903754969237123,-6.304802170633713,19.493000994347852,6.88
20689,15,-5.124786899502885,-6.671358245011704,19.300942877851327,6.890000000000001
20690,15,-5.367884720421432,-7.063137655793258,19.148431762459147,6.9
20691,15,-5.633511437230458,-7.480407602500471,19.039136799943307,6.91
20692,15,-5.922074695796368,-7.923022685295646,18.977126175245676,6.92
20693,15,-6.233868119163825,-8.390296895654433,18.96686348644743,6.93
20694,15,-6.5690015099867045,-8.880854810321829,19.01318170418412,6.94
20695,15,-6.927318576763846,-9.392462470091619,19.121226108693815,6.95
20696,15,-7.308301244963344,-9.921840815521128,19.296355962878135,6.96
20697,15,-7.71096052872476,-10.464468524687401,19.543992978452135,6.97
20698,15,-8.133714837582,-11.014384249681859,19.86940524749091,6.98
20699,15,-8.574258791632646,-11.564006994614221,20.277413807629422,6.99
20700,15,-9.02942791642291,-12.10399765972654,20.772014574084075,7.0
20701,15,-9.49506772873497,-12.623194581138872,21.35591258140651,7.01
20702,15,-9.965919650251243,-13.108661661659825,22.0299771105712,7.0200000000000005
20703,15,-10.435540140941301,-13.545892283679516,22.792640650800823,7.03
20704,15,-10.8962731284387,-13.919210829911613,23.639284639099,7.04
20705,15,-11.339298344582945,-14.212403638452486,24.56167691906231,7.05
20706,15,-11.754778019829553,-14.409590149331226,25.547547197724697,7.0600000000000005
20707,15,-12.13212035291728,-14.496309002496254,26.580401897199568,7.07
20708,15,-12.460369153885294,-14.460753230155547,27.639677152079365,7.08
20709,15,-12.728715136681608,-14.295032786620641,28.70131190869008,7.09
20710,15,-12.927104361314473,-13.996306562462705,29.738771122902033,7.1000000000000005
20711,15,-13.046899371275247,-13.567599503411884,30.724482918293457,7.11
20712,15,-13.081529248297276,-13.01813718578789,31.631569778030087,7.12
20713,15,-13.027053993360049,-12.363082807475337,32.43568027163472,7.13
20714,15,-12.882568943342335,-11.62265256530386,33.11668286880943,7.140000000000001
20715,15,-12.650389629898418,-10.820693101209526,33.65998578036299,7.15
20716,15,-12.335984706737369,-9.982902924032086,34.05730126300557,7.16
20717,15,-11.947659622898014,-9.134942753664866,34.30676906418904,7.17
20718,15,-11.496028396730141,-8.300687418688877,34.41246518940707,7.18
20719,15,-10.993338540515435,-7.500828867411473,34.38342183819451,7.19
20720,15,-10.452728689555343,-6.75195772593328,34.23234675544508,7.2
20721,15,-9.887498410909297,-6.0661576430988795,33.97424605106061,7.21
20722,15,-9.310457234713974,-5.451062632196479,33.62512935432063,7.22
20723,15,-8.733399391079544,-4.910273223473269,33.20092327929994,7.23
20724,15,-8.166727654454606,-4.444002963067735,32.71665810623707,7.24
20725,15,-7.619228509522129,-4.049831328560534,32.185937468624346,7.25
20726,15,-7.097984939319094,-3.7234614942347157,31.620661853986615,7.26
20727,15,-6.608402777949617,-3.4594119603260998,31.030954040728616,7.2700000000000005
20728,15,-6.154322420961852,-3.2516010789147805,30.425228457595363,7.28
20729,15,-5.738187676936295,-3.093808629008649,29.810350148372567,7.29
20730,15,-5.361246673209381,-2.9800165746601635,29.191839032682296,7.3
20731,15,-5.023764337750442,-2.904641851659744,28.574086878789657,7.3100000000000005
20732,15,-4.725231060070199,-2.8626795134984753,27.960565624903087,7.32
20733,15,-4.464557056350264,-2.8497757535133377,27.35401509698593,7.33
20734,15,-4.240245869635219,-2.8622490079919123,26.756604570030706,7.34
20735,15,-4.050543931648774,-2.897074996921795,26.17006764627342,7.3500000000000005
20736,15,-3.8935654032018148,-2.9518484603953,25.595812352455805,7.36
20737,15,-3.7673932444754503,-3.0247314863581756,25.035009861839,7.37
20738,15,-3.67015849737333,-3.114395696988003,24.48866566437896,7.38
20739,15,-3.600100346088956,-3.2199633779051737,23.957676942795864,7.390000000000001
20740,15,-3.555609749733457,-3.340950808453534,23.442879523021066,7.4
